Old URL,Page Type,Title,H1,Suggested Redirect,Status,Notes
https://psmphuket.com/property/calypso-condominium-top-floor-sunset,property,"Top Floor Sunset view, walking distance to the beach - Phuket Property Service","Top Floor Sunset view, walking distance to the beach",/listings/calypso-condominium-top-floor-sunset,200,
https://psmphuket.com/property/modern-condo,property,Modern condo - Phuket Property Service,Modern condo,/listings/modern-condo,200,
https://psmphuket.com/property/philia-villas-saiyuan-premium-pool-villa-in-prime-rawai-location,property,Philia Villas Saiyuan – Premium Pool Villa in Prime Rawai Location - Phuket Property Service,Philia Villas Saiyuan – Premium Pool Villa in Prime Rawai Location,/listings/philia-villas-saiyuan-premium-pool-villa-in-prime-rawai-location,200,
https://psmphuket.com/property/elegant-3-bedroom-pool-villa-with-garden-views,property,Elegant 3-Bedroom Pool Villa with Garden Views - Phuket Property Service,Elegant 3-Bedroom Pool Villa with Garden Views,/listings/elegant-3-bedroom-pool-villa-with-garden-views,200,
https://psmphuket.com/property/chalong-new-house,property,Chalong New House - Phuket Property Service,Chalong New House,/listings/chalong-new-house,200,
https://psmphuket.com/property/stunning-tropical-pool-villa-in-premium-rawai-location,property,Stunning Tropical Pool Villa in Premium Rawai Location - Phuket Property Service,Stunning Tropical Pool Villa in Premium Rawai Location,/listings/stunning-tropical-pool-villa-in-premium-rawai-location,200,
https://psmphuket.com/property/private-pool-villa-for-sale-chalong-phuket,property,"PRIVATE POOL VILLA FOR SALE – CHALONG, PHUKET - Phuket Property Service","PRIVATE POOL VILLA FOR SALE – CHALONG, PHUKET",/listings/private-pool-villa-for-sale-chalong-phuket,200,
https://psmphuket.com/property/palai-pool-villa,property,Palai Pool Villa - Phuket Property Service,Palai Pool Villa,/listings/palai-pool-villa,200,
https://psmphuket.com/property/bon-casa-villa-green,property,Bon Casa Villa Green - Phuket Property Service,Bon Casa Villa Green,/listings/bon-casa-villa-green,200,
https://psmphuket.com/property/private-pool-villa-in-rawai-only-5-minutes-from-the-beach,property,Private Pool Villa in Rawai – Only 5 Minutes from the Beach - Phuket Property Service,Private Pool Villa in Rawai – Only 5 Minutes from the Beach,/listings/private-pool-villa-in-rawai-only-5-minutes-from-the-beach,200,
https://psmphuket.com/property/calypso-mountain-sunset,property,Calypso Mountain/Sunset - Phuket Property Service,Calypso Mountain/Sunset,/listings/calypso-mountain-sunset,200,
https://psmphuket.com/property/lavish-estates,property,LAVISH ESTATES - Phuket Property Service,LAVISH ESTATES,/listings/lavish-estates,200,
https://psmphuket.com/property/calypso-condominium-freehold-beachside-livingprime-location-3-minutes-to-nai-harn-beach,property,Calypso Condominium – Freehold Beachside LivingPRIME LOCATION – 3 MINUTES TO NAI HARN BEACH - Phuket Property Service,Calypso Condominium – Freehold Beachside LivingPRIME LOCATION – 3 MINUTES TO NAI HARN BEACH,/listings/calypso-condominium-freehold-beachside-livingprime-location-3-minutes-to-nai-harn-beach,200,
https://psmphuket.com/property/villa-chalong,property,Villa Chalong - Phuket Property Service,Villa Chalong,/listings/villa-chalong,200,
https://psmphuket.com/property/luxury-pool-villa-in-prime-rawai,property,Luxury Pool Villa in Prime Rawai - Phuket Property Service,Luxury Pool Villa in Prime Rawai,/listings/luxury-pool-villa-in-prime-rawai,200,
https://psmphuket.com/property/villa-samai-architectural-masterpiece,property,VILLA SAMAI – Architectural Masterpiece - Phuket Property Service,VILLA SAMAI – Architectural Masterpiece,/listings/villa-samai-architectural-masterpiece,200,
https://psmphuket.com/property/luxury-pool-villa-in-thalang-sale-price,property,LUXURY POOL VILLA IN THALANG | SALE PRICE - Phuket Property Service,LUXURY POOL VILLA IN THALANG | SALE PRICE,/listings/luxury-pool-villa-in-thalang-sale-price,200,
https://psmphuket.com/property/paradise-rawai-villa-luxury-tropical-retreat-available-now,property,PARADISE RAWAI VILLA LUXURY TROPICAL RETREAT – AVAILABLE NOW - Phuket Property Service,PARADISE RAWAI VILLA LUXURY TROPICAL RETREAT – AVAILABLE NOW,/listings/paradise-rawai-villa-luxury-tropical-retreat-available-now,200,
https://psmphuket.com/property/sea-view-condo-rawai-beach,property,Sea view condo Rawai beach - Phuket Property Service,Sea view condo Rawai beach,/listings/sea-view-condo-rawai-beach,200,
https://psmphuket.com/property/sea-view-apartment-3,property,Sea view apartment - Phuket Property Service,Sea view apartment,/listings/sea-view-apartment-3,200,
https://psmphuket.com/property/pool-villa-for-rent-in-rawai,property,Pool Villa for rent in Rawai - Phuket Property Service,Pool Villa for rent in Rawai,/listings/pool-villa-for-rent-in-rawai,200,
https://psmphuket.com/property-type/house/page/3,property,House - Phuket Property Service - Page 3,,/listings/3,200,
https://psmphuket.com/property/phukets-private-pool-oasis-launching-at-just-17-9-million-baht,property,Phuket’s Private Pool Oasis: Launching at just 17.9 Million Baht! - Phuket Property Service,Phuket’s Private Pool Oasis: Launching at just 17.9 Million Baht!,/listings/phukets-private-pool-oasis-launching-at-just-17-9-million-baht,200,
https://psmphuket.com/property/cozy-beachside-retreat-in-nai-harn-perfect-starter-home,property,COZY BEACHSIDE RETREAT IN NAI HARN – PERFECT STARTER HOME! - Phuket Property Service,COZY BEACHSIDE RETREAT IN NAI HARN – PERFECT STARTER HOME!,/listings/cozy-beachside-retreat-in-nai-harn-perfect-starter-home,200,
https://psmphuket.com/property/loch-palm-villas-kathu-luxury-garden-villa,property,LOCH PALM VILLAS KATHU – Luxury Garden Villa - Phuket Property Service,LOCH PALM VILLAS KATHU – Luxury Garden Villa,/listings/loch-palm-villas-kathu-luxury-garden-villa,200,
https://psmphuket.com/property/family-home-for-sale-comfort-convenience-in-chalong-phuket,property,"FAMILY HOME FOR SALE: COMFORT & CONVENIENCE IN CHALONG, PHUKET - Phuket Property Service","FAMILY HOME FOR SALE: COMFORT & CONVENIENCE IN CHALONG, PHUKET",/listings/family-home-for-sale-comfort-convenience-in-chalong-phuket,200,
https://psmphuket.com/property/pool-villa-kathu,property,Pool Villa Kathu - Phuket Property Service,Pool Villa Kathu,/listings/pool-villa-kathu,200,
https://psmphuket.com/property/pool-villa-rawai,property,Pool Villa in Saiyaun - Phuket Property Service,Pool Villa in Saiyaun,/listings/pool-villa-rawai,200,
https://psmphuket.com/property/sea-view-apartment-rawai-beach,property,Sea view Apartment Rawai Beach - Phuket Property Service,Sea view Apartment Rawai Beach,/listings/sea-view-apartment-rawai-beach,200,
https://psmphuket.com/property/house-rawai,property,Cozy Thai style House Rawai - Phuket Property Service,Cozy Thai style House Rawai,/listings/house-rawai,200,
https://psmphuket.com/property/renovated-corner-pool-villa-in-prime-rawai-soi-saiyuan,property,RENOVATED CORNER POOL VILLA IN PRIME RAWAI | SOI SAIYUAN - Phuket Property Service,RENOVATED CORNER POOL VILLA IN PRIME RAWAI | SOI SAIYUAN,/listings/renovated-corner-pool-villa-in-prime-rawai-soi-saiyuan,200,
https://psmphuket.com/property/villa-rawai-4,property,5 bedrooms Villa Rawai - Phuket Property Service,5 bedrooms Villa Rawai,/listings/villa-rawai-4,200,
https://psmphuket.com/property/stunning-3-bedroom-pool-villa-for-sale-in-phuket,property,Stunning 3-Bedroom Pool Villa For Sale in Phuket - Phuket Property Service,Stunning 3-Bedroom Pool Villa For Sale in Phuket,/listings/stunning-3-bedroom-pool-villa-for-sale-in-phuket,200,
https://psmphuket.com/property/kata-seaview-apartment,property,Kata seaview apartment - Phuket Property Service,Kata seaview apartment,/listings/kata-seaview-apartment,200,
https://psmphuket.com/property/single-storey-duplex-home-rawai-phuket,property,"SINGLE-STOREY DUPLEX HOME | RAWAI, PHUKET - Phuket Property Service","SINGLE-STOREY DUPLEX HOME | RAWAI, PHUKET",/listings/single-storey-duplex-home-rawai-phuket,200,
https://psmphuket.com/property/specious-smart-home-4-bedrooms,property,Specious Smart Home 4 bedrooms - Phuket Property Service,Specious Smart Home 4 bedrooms,/listings/specious-smart-home-4-bedrooms,200,
https://psmphuket.com/property/your-phuket-dream-awaits-luxury-living-in-karon,property,YOUR PHUKET DREAM AWAITS! LUXURY LIVING IN KARON - Phuket Property Service,YOUR PHUKET DREAM AWAITS! LUXURY LIVING IN KARON,/listings/your-phuket-dream-awaits-luxury-living-in-karon,200,
https://psmphuket.com/property/exceptional-lakefront-villa-with-panoramic-mountain-and-forest-views-ban-manick,property,Exceptional Lakefront Villa with Panoramic Mountain and Forest Views – Ban Manick - Phuket Property Service,Exceptional Lakefront Villa with Panoramic Mountain and Forest Views – Ban Manick,/listings/exceptional-lakefront-villa-with-panoramic-mountain-and-forest-views-ban-manick,200,
https://psmphuket.com/property/3-bedroom-pool-villa-in-prime-rawai-location,property,3-Bedroom Pool Villa in Prime Rawai Location - Phuket Property Service,3-Bedroom Pool Villa in Prime Rawai Location,/listings/3-bedroom-pool-villa-in-prime-rawai-location,200,
https://psmphuket.com/property-type/villa/page/2,property,Villa - Phuket Property Service - Page 2,,/listings/2,200,
https://psmphuket.com/property/villa-curtis-rawai-brand-new-luxury-5-bedroom-pool-villa,property,Villa Curtis Rawai – Brand New Luxury 5-Bedroom Pool Villa - Phuket Property Service,Villa Curtis Rawai – Brand New Luxury 5-Bedroom Pool Villa,/listings/villa-curtis-rawai-brand-new-luxury-5-bedroom-pool-villa,200,
https://psmphuket.com/property/tree-villa-rawai-modern-smart-home-pool-villa,property,Tree Villa Rawai – Modern Smart Home Pool Villa - Phuket Property Service,Tree Villa Rawai – Modern Smart Home Pool Villa,/listings/tree-villa-rawai-modern-smart-home-pool-villa,200,
https://psmphuket.com/property/mountains-view-land-plot,property,Mountains view land plot - Phuket Property Service,Mountains view land plot,/listings/mountains-view-land-plot,200,
https://psmphuket.com/property/prime-corner-unit-in-rawai-seaview-condominium-long-term-rental,property,Prime Corner Unit in Rawai Seaview Condominium – Long Term Rental - Phuket Property Service,Prime Corner Unit in Rawai Seaview Condominium – Long Term Rental,/listings/prime-corner-unit-in-rawai-seaview-condominium-long-term-rental,200,
https://psmphuket.com/property/baan-chanakan-villa-chalong,property,Baan Chanakan Villa Chalong - Phuket Property Service,Baan Chanakan Villa Chalong,/listings/baan-chanakan-villa-chalong,200,
https://psmphuket.com/property/luxury-modern-villa,property,Luxury modern villa - Phuket Property Service,Luxury modern villa,/listings/luxury-modern-villa,200,
https://psmphuket.com/property/exclusive-1-bedroom-condominium-in-rawai-phuket-property-overview,property,"Exclusive 1-Bedroom Condominium in Rawai, Phuket Property Overview - Phuket Property Service","Exclusive 1-Bedroom Condominium in Rawai, Phuket Property Overview",/listings/exclusive-1-bedroom-condominium-in-rawai-phuket-property-overview,200,
https://psmphuket.com/property/villa-rawai-3,property,Villa Rawai - Phuket Property Service,Villa Rawai,/listings/villa-rawai-3,200,
https://psmphuket.com/property/stunning-sea-view-apartment-for-rent-rawai-beach,property,STUNNING SEA VIEW APARTMENT FOR RENT – RAWAI BEACH - Phuket Property Service,STUNNING SEA VIEW APARTMENT FOR RENT – RAWAI BEACH,/listings/stunning-sea-view-apartment-for-rent-rawai-beach,200,
https://psmphuket.com/property/tropical-pool-villa-in-rawai,property,Tropical Pool Villa in Rawai - Phuket Property Service,Tropical Pool Villa in Rawai,/listings/tropical-pool-villa-in-rawai,200,
https://psmphuket.com/property/fully-renovated-condo-at-connext-incredible-value,property,FULLY RENOVATED CONDO AT CONNEXT | INCREDIBLE VALUE! - Phuket Property Service,FULLY RENOVATED CONDO AT CONNEXT | INCREDIBLE VALUE!,/listings/fully-renovated-condo-at-connext-incredible-value,200,
https://psmphuket.com/property/luxury-pool-villas,property,LUXURY POOL VILLAS - Phuket Property Service,LUXURY POOL VILLAS,/listings/luxury-pool-villas,200,
https://psmphuket.com/property-type/villa/page/3,property,Villa - Phuket Property Service - Page 3,,/listings/3,200,
https://psmphuket.com/property/pool-villa-nai-harn,property,Pool Villa Nai Harn - Phuket Property Service,Pool Villa Nai Harn,/listings/pool-villa-nai-harn,200,
https://psmphuket.com/property/tropical-paradise-apartment-calypso-naiharn,property,Tropical Paradise Apartment – Calypso Naiharn - Phuket Property Service,Tropical Paradise Apartment – Calypso Naiharn,/listings/tropical-paradise-apartment-calypso-naiharn,200,
https://psmphuket.com/property/apartment-for-sale-in-title-v-rawai,property,"Apartment for Sale in Title V, Rawai - Phuket Property Service","Apartment for Sale in Title V, Rawai",/listings/apartment-for-sale-in-title-v-rawai,200,
https://psmphuket.com/property/premium-4-bedroom-pool-villa-modern-tropical-living-in-rawai,property,Premium 4-Bedroom Pool Villa – Modern Tropical Living in Rawai - Phuket Property Service,Premium 4-Bedroom Pool Villa – Modern Tropical Living in Rawai,/listings/premium-4-bedroom-pool-villa-modern-tropical-living-in-rawai,200,
https://psmphuket.com/property/phuket-hills-villas,property,Phuket hills villas - Phuket Property Service,Phuket hills villas,/listings/phuket-hills-villas,200,
https://psmphuket.com/property/brand-new-modern-villa-with-private-pool-rawai-phuket,property,"Brand New Modern Villa with Private Pool – Rawai, Phuket - Phuket Property Service","Brand New Modern Villa with Private Pool – Rawai, Phuket",/listings/brand-new-modern-villa-with-private-pool-rawai-phuket,200,
https://psmphuket.com/property/charming-3-bed-villa-with-private-pool-ready-to-move-in,property,CHARMING 3-BED VILLA WITH PRIVATE POOL – READY TO MOVE IN! - Phuket Property Service,CHARMING 3-BED VILLA WITH PRIVATE POOL – READY TO MOVE IN!,/listings/charming-3-bed-villa-with-private-pool-ready-to-move-in,200,
https://psmphuket.com/property/tropical-pool-villa-in-exclusive-soi-samakkhi-2,property,Tropical Pool Villa in Exclusive Soi Samakkhi 2 - Phuket Property Service,Tropical Pool Villa in Exclusive Soi Samakkhi 2,/listings/tropical-pool-villa-in-exclusive-soi-samakkhi-2,200,
https://psmphuket.com/property/cozy-house-in-nai-harn-baan-bua,property,Cozy House in Nai Harn Baan Bua - Phuket Property Service,Cozy House in Nai Harn Baan Bua,/listings/cozy-house-in-nai-harn-baan-bua,200,
https://psmphuket.com/property/calypso-naiharn-beachfront-condo-short-term-rental,property,Calypso Naiharn Beachfront Condo – Short Term Rental - Phuket Property Service,Calypso Naiharn Beachfront Condo – Short Term Rental,/listings/calypso-naiharn-beachfront-condo-short-term-rental,200,
https://psmphuket.com/property/land-for-sale-chalong,property,Land for sale Chalong Phuket Property Service Land for sale,Land for sale Chalong,/listings/land-for-sale-chalong,200,
https://psmphuket.com/property/charming-traditional-thai-house-with-development-potential-in-saiyuan,property,Charming Traditional Thai House with Development Potential in Saiyuan - Phuket Property Service,Charming Traditional Thai House with Development Potential in Saiyuan,/listings/charming-traditional-thai-house-with-development-potential-in-saiyuan,200,
https://psmphuket.com/property-type/house/page/2,property,House - Phuket Property Service - Page 2,,/listings/2,200,
https://psmphuket.com/property/modern-loft-apartment,property,Modern Loft Apartment - Phuket Property Service,Modern Loft Apartment,/listings/modern-loft-apartment,200,
https://psmphuket.com/property/condo-naiyang,property,Condo Naiyang beach - Phuket Property Service,Condo Naiyang beach,/listings/condo-naiyang,200,
https://psmphuket.com/property/villa-curtis-rawai-luxury-5-bedroom-pool-villa-for-rent,property,VILLA CURTIS RAWAI – LUXURY 5-BEDROOM POOL VILLA FOR RENT - Phuket Property Service,VILLA CURTIS RAWAI – LUXURY 5-BEDROOM POOL VILLA FOR RENT,/listings/villa-curtis-rawai-luxury-5-bedroom-pool-villa-for-rent,200,
https://psmphuket.com/property/rawai-pool-villa,property,Rawai Pool Villa - Phuket Property Service,Rawai Pool Villa,/listings/rawai-pool-villa,200,
https://psmphuket.com/property/newly-renovated-31-bedroom-house-chalong,property,NEWLY RENOVATED 3+1 BEDROOM HOUSE – CHALONG - Phuket Property Service,NEWLY RENOVATED 3+1 BEDROOM HOUSE – CHALONG,/listings/newly-renovated-31-bedroom-house-chalong,200,
https://psmphuket.com/property/the-base-uptown-condominium-newly-renovated-2-bed-gem,property,THE BASE UPTOWN CONDOMINIUM – Newly Renovated 2-Bed Gem! - Phuket Property Service,THE BASE UPTOWN CONDOMINIUM – Newly Renovated 2-Bed Gem!,/listings/the-base-uptown-condominium-newly-renovated-2-bed-gem,200,
https://psmphuket.com/property/spacious-garden-home-in-kathu-perfect-family-residence,property,Spacious Garden Home in Kathu – Perfect Family Residence - Phuket Property Service,Spacious Garden Home in Kathu – Perfect Family Residence,/listings/spacious-garden-home-in-kathu-perfect-family-residence,200,
https://psmphuket.com/property/luxury-4-bedroom-pool-villa-in-rawai-phuket,property,"Luxury 4-Bedroom Pool Villa in Rawai, Phuket - Phuket Property Service","Luxury 4-Bedroom Pool Villa in Rawai, Phuket",/listings/luxury-4-bedroom-pool-villa-in-rawai-phuket,200,
https://psmphuket.com/property/luxury-2-bedroom-beachfront-apartment-in-rawai,property,Luxury 2-Bedroom Beachfront Apartment in Rawai - Phuket Property Service,Luxury 2-Bedroom Beachfront Apartment in Rawai,/listings/luxury-2-bedroom-beachfront-apartment-in-rawai,200,
https://psmphuket.com/property/the-regent-bang-tao-premium-studio-apartments,property,The Regent Bang Tao – Premium Studio Apartments - Phuket Property Service,The Regent Bang Tao – Premium Studio Apartments,/listings/the-regent-bang-tao-premium-studio-apartments,200,
https://psmphuket.com/property/prestigious-botanica-modern-loft-villa-ultimate-luxury-living,property,PRESTIGIOUS BOTANICA MODERN LOFT VILLA – ULTIMATE LUXURY LIVING - Phuket Property Service,PRESTIGIOUS BOTANICA MODERN LOFT VILLA – ULTIMATE LUXURY LIVING,/listings/prestigious-botanica-modern-loft-villa-ultimate-luxury-living,200,
https://psmphuket.com/property/layalina-sea-view-villa,property,Layalina Sea View Villa - Phuket Property Service,Layalina Sea View Villa,/listings/layalina-sea-view-villa,200,
https://psmphuket.com/property/luxury-villa-in-rawai-phuket,property,"LUXURY VILLA IN RAWAI, PHUKET - Phuket Property Service","LUXURY VILLA IN RAWAI, PHUKET",/listings/luxury-villa-in-rawai-phuket,200,
https://psmphuket.com/property/sea-view-condo-classic-italian-style,property,Sea view condo classic Italian style - Phuket Property Service,Sea view condo classic Italian style,/listings/sea-view-condo-classic-italian-style,200,
https://psmphuket.com/property/calypso-garden-seaview,property,Calypso Garden Seaview - Phuket Property Service,Calypso Garden Seaview,/listings/calypso-garden-seaview,200,
https://psmphuket.com/property/premium-pool-villa-excellent-investment-opportunity,property,Premium Pool Villa – Excellent Investment Opportunity - Phuket Property Service,Premium Pool Villa – Excellent Investment Opportunity,/listings/premium-pool-villa-excellent-investment-opportunity,200,
https://psmphuket.com/property/rawai-villa,property,Villa Rawai - Phuket Property Service,Villa Rawai,/listings/rawai-villa,200,
https://psmphuket.com/property/luxury-pool-villa-in-manikram-chalong-for-sale,property,LUXURY POOL VILLA IN MANIKRAM – CHALONG | FOR SALE - Phuket Property Service,LUXURY POOL VILLA IN MANIKRAM – CHALONG | FOR SALE,/listings/luxury-pool-villa-in-manikram-chalong-for-sale,200,
https://psmphuket.com/property/luxury-modern-pool-villas-near-nai-harn-beach-2,property,LUXURY MODERN POOL VILLAS NEAR NAI HARN BEACH - Phuket Property Service,LUXURY MODERN POOL VILLAS NEAR NAI HARN BEACH,/listings/luxury-modern-pool-villas-near-nai-harn-beach-2,200,
https://psmphuket.com/property/stylish-house-for-sale-phuket-town,property,STYLISH HOUSE FOR SALE PHUKET TOWN - Phuket Property Service,STYLISH HOUSE FOR SALE PHUKET TOWN,/listings/stylish-house-for-sale-phuket-town,200,
https://psmphuket.com/property/cozy-balinese-villa,property,Cozy Balinese Style Villa - Phuket Property Service,Cozy Balinese Style Villa,/listings/cozy-balinese-villa,200,
https://psmphuket.com/property/penthouse-kata,property,Penthouse Kata - Phuket Property Service,Penthouse Kata,/listings/penthouse-kata,200,
https://psmphuket.com/property/kokyang-paradise-villa,property,"Spacious Modern Pool Villa, near Nai Harn beach - Phuket Property Service","Spacious Modern Pool Villa, near Nai Harn beach",/listings/kokyang-paradise-villa,200,
https://psmphuket.com/property/12179-2,property,"Tropical Modern Private Pool Villa in the Heart of Saiyuan, Rawai for sale - Phuket Property Service","Tropical Modern Private Pool Villa in the Heart of Saiyuan, Rawai for sale",/listings/12179-2,200,
https://psmphuket.com/property/tree-villa-rawai-luxury-modern-pool-villa,property,TREE VILLA RAWAI – Luxury Modern Pool Villa - Phuket Property Service,TREE VILLA RAWAI – Luxury Modern Pool Villa,/listings/tree-villa-rawai-luxury-modern-pool-villa,200,
https://psmphuket.com/property/newly-renovated-house-in-chalong,property,Newly Renovated House in Chalong - Phuket Property Service,Newly Renovated House in Chalong,/listings/newly-renovated-house-in-chalong,200,
https://psmphuket.com/property/amber-kata-villas-your-sanctuary-by-the-sea-experience-luxury-living-in-phukets-most-desirable-location,property,Amber Kata Villas – Your Sanctuary by the Sea Experience Luxury Living in Phuket’s Most Desirable Location - Phuket Property Service,Amber Kata Villas – Your Sanctuary by the Sea Experience Luxury Living in Phuket’s Most Desirable Location,/listings/amber-kata-villas-your-sanctuary-by-the-sea-experience-luxury-living-in-phukets-most-desirable-location,200,
https://psmphuket.com/property/modern-condo-in-nai-harn,property,Modern Condo in Nai Harn - Phuket Property Service,Modern Condo in Nai Harn,/listings/modern-condo-in-nai-harn,200,
https://psmphuket.com/property/luxury-modern-pool-villas-near-nai-harn-beach,property,LUXURY MODERN POOL VILLAS NEAR NAI HARN BEACH - Phuket Property Service,LUXURY MODERN POOL VILLAS NEAR NAI HARN BEACH,/listings/luxury-modern-pool-villas-near-nai-harn-beach,200,
https://psmphuket.com/property/spectacular-sea-view-pool-villa-yanu-hillside-paradise,property,SPECTACULAR SEA VIEW POOL VILLA YANU – HILLSIDE PARADISE! - Phuket Property Service,SPECTACULAR SEA VIEW POOL VILLA YANU – HILLSIDE PARADISE!,/listings/spectacular-sea-view-pool-villa-yanu-hillside-paradise,200,
https://psmphuket.com/property-type/villa/page/5,property,Villa - Phuket Property Service - Page 5,,/listings/5,200,
https://psmphuket.com/property/paradise-rawai-villa-luxury-tropical,property,Paradise Rawai Villa – Luxury Tropical - Phuket Property Service,Paradise Rawai Villa – Luxury Tropical,/listings/paradise-rawai-villa-luxury-tropical,200,
https://psmphuket.com/property/stunning-modern-pool-villa-in-prime-thalang,property,Stunning Modern Pool Villa in Prime Thalang - Phuket Property Service,Stunning Modern Pool Villa in Prime Thalang,/listings/stunning-modern-pool-villa-in-prime-thalang,200,
https://psmphuket.com/property/villa-rawai,property,Balinese Tropical Villa Rawai - Phuket Property Service,Balinese Tropical Villa Rawai,/listings/villa-rawai,200,
https://psmphuket.com/property/renovated-townhouse-in-prime-rawai-location,property,Renovated Townhouse in Prime Rawai Location - Phuket Property Service,Renovated Townhouse in Prime Rawai Location,/listings/renovated-townhouse-in-prime-rawai-location,200,
https://psmphuket.com/property/the-empire-ratsada-luxury-pool-villa-topland-village,property,THE EMPIRE RATSADA – LUXURY POOL VILLA | TOPLAND VILLAGE - Phuket Property Service,THE EMPIRE RATSADA – LUXURY POOL VILLA | TOPLAND VILLAGE,/listings/the-empire-ratsada-luxury-pool-villa-topland-village,200,
https://psmphuket.com/property/two-pool-villa-in-rawai,property,Two Pool Villa in rawai - Phuket Property Service,Two Pool Villa in rawai,/listings/two-pool-villa-in-rawai,200,
https://psmphuket.com/property/modern-1-bedroom-condo-near-nai-harn-beach,property,Modern 1-Bedroom Condo Near Nai Harn Beach - Phuket Property Service,Modern 1-Bedroom Condo Near Nai Harn Beach,/listings/modern-1-bedroom-condo-near-nai-harn-beach,200,
https://psmphuket.com/property/modern-townhouse-villa,property,Modern Townhouse Villa - Phuket Property Service,Modern Townhouse Villa,/listings/modern-townhouse-villa,200,
https://psmphuket.com/property/modern-thai-house-in-chalong,property,Modern Thai house in Chalong - Phuket Property Service,Modern Thai house in Chalong,/listings/modern-thai-house-in-chalong,200,
https://psmphuket.com/property/stunning-renovated-pool-villa-in-rawai-move-in-ready,property,Stunning Renovated Pool Villa in Rawai – Move-in Ready - Phuket Property Service,Stunning Renovated Pool Villa in Rawai – Move-in Ready,/listings/stunning-renovated-pool-villa-in-rawai-move-in-ready,200,
https://psmphuket.com/property/sea-view-condominium-for-sale,property,Sea View Condominium for sale - Phuket Property Service,Sea View Condominium for sale,/listings/sea-view-condominium-for-sale,200,
https://psmphuket.com/property/naiharn-villa-with-private-pool-in-rawai-phuket,property,"Naiharn Villa with Private Pool in Rawai, Phuket - Phuket Property Service","Naiharn Villa with Private Pool in Rawai, Phuket",/listings/naiharn-villa-with-private-pool-in-rawai-phuket,200,
https://psmphuket.com/property-type/villa/page/4,property,Villa - Phuket Property Service - Page 4,,/listings/4,200,
https://psmphuket.com/property/the-light-suan-luang-condo-stunning-views-fully-renovated,property,THE LIGHT SUAN LUANG CONDO | STUNNING VIEWS | FULLY RENOVATED - Phuket Property Service,THE LIGHT SUAN LUANG CONDO | STUNNING VIEWS | FULLY RENOVATED,/listings/the-light-suan-luang-condo-stunning-views-fully-renovated,200,
https://psmphuket.com/property/calypso-603-modern-1-bedroom-condominium,property,Modern Condo | Walk to Nai Harn Beach | For rent - Phuket Property Service,Modern Condo | Walk to Nai Harn Beach | For rent,/listings/calypso-603-modern-1-bedroom-condominium,200,
https://psmphuket.com/property-type/villa/page/6,property,Villa - Phuket Property Service - Page 6,,/listings/6,200,
https://psmphuket.com/property/pool-villa-in-prime-chalong-location,property,Pool Villa in Prime Chalong Location - Phuket Property Service,Pool Villa in Prime Chalong Location,/listings/pool-villa-in-prime-chalong-location,200,
https://psmphuket.com/property/exceptional-waterfront-villa-in-chalong-bay,property,Exceptional Waterfront Villa in Chalong Bay - Phuket Property Service,Exceptional Waterfront Villa in Chalong Bay,/listings/exceptional-waterfront-villa-in-chalong-bay,200,
https://psmphuket.com/property/charming-tropical-haven-steps-from-nai-harn-beach,property,Charming Tropical Haven Steps from Nai Harn Beach - Phuket Property Service,Charming Tropical Haven Steps from Nai Harn Beach,/listings/charming-tropical-haven-steps-from-nai-harn-beach,200,
https://psmphuket.com/property/sea-view-apartment,property,Sea view Apartment - Phuket Property Service,Sea view Apartment,/listings/sea-view-apartment,200,
https://psmphuket.com/property/sea-view-apartment-2,property,Sea view Apartment - Phuket Property Service,Sea view Apartment,/listings/sea-view-apartment-2,200,
https://psmphuket.com/property/beautifully-renovated-house-in-phuket-city,property,Beautifully Renovated House in Phuket City - Phuket Property Service,Beautifully Renovated House in Phuket City,/listings/beautifully-renovated-house-in-phuket-city,200,
https://psmphuket.com/agency/phuket-property-service,unknown,Phuket Property Service - Phuket Property Service,,/properties,200,
